EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-90.479866,-112.742203,-109.791771,-112.921021,-109.702370,-108.808296,-105.947273,-108.897705,0.556885,0.719238,0.452637,0.701904,0.488281,1.098633,60.000000,111.000000,1.000000
-90.479866,-112.831612,-109.791771,-113.010422,-109.612961,-108.629486,-106.126091,-108.987114,0.553955,0.718262,0.452393,0.762939,0.488281,1.129150,60.000000,112.000000,1.000000
-90.479866,-112.742203,-109.702370,-113.010422,-109.881180,-108.540077,-106.126091,-108.718887,0.551758,0.717529,0.450684,0.701904,0.427246,1.159668,60.000000,113.000000,1.000000
-90.479866,-112.563393,-109.702370,-112.831612,-109.881180,-108.361259,-105.857864,-108.718887,0.554199,0.718018,0.448975,0.762939,0.488281,1.098633,60.000000,114.000000,1.000000
-90.658676,-112.831612,-109.702370,-113.010422,-109.791771,-108.450668,-105.768463,-108.540077,0.555176,0.716553,0.449463,0.732422,0.518799,1.037598,60.000000,115.000000,1.000000
-90.479866,-112.831612,-109.881180,-113.010422,-109.970589,-108.629486,-106.126091,-108.450668,0.554443,0.718506,0.450195,0.640869,0.427246,1.037598,60.000000,116.000000,1.000000
-90.658676,-112.652794,-109.881180,-112.742203,-109.970589,-108.361259,-106.304901,-108.450668,0.555664,0.720703,0.450928,0.671387,0.457764,1.129150,60.000000,117.000000,1.000000
-90.658676,-112.384575,-109.791771,-112.652794,-109.881180,-108.271858,-106.215492,-108.540077,0.554688,0.720459,0.452393,0.762939,0.549316,1.159668,60.000000,118.000000,1.000000
-90.301048,-112.652794,-109.612961,-112.831612,-109.791771,-108.540077,-106.126091,-108.361259,0.553711,0.717041,0.451904,0.732422,0.549316,1.129150,60.000000,119.000000,1.000000
-90.211647,-112.473984,-109.702370,-112.831612,-109.612961,-108.540077,-105.768463,-108.450668,0.553223,0.717041,0.447266,0.701904,0.549316,1.098633,60.000000,120.000000,1.000000
-90.479866,-112.473984,-109.791771,-112.742203,-109.523552,-108.450668,-105.947273,-108.450668,0.555176,0.717041,0.448975,0.671387,0.457764,1.098633,60.000000,121.000000,1.000000
-90.390457,-112.652794,-109.523552,-112.652794,-109.702370,-108.361259,-106.036682,-108.629486,0.553955,0.716064,0.449951,0.732422,0.396728,1.068115,60.000000,122.000000,1.000000
-90.301048,-112.295166,-109.612961,-112.652794,-109.702370,-108.450668,-105.947273,-108.540077,0.554199,0.718262,0.451172,0.701904,0.488281,1.007080,60.000000,123.000000,1.000000
-90.390457,-112.563393,-109.612961,-112.831612,-109.434143,-108.540077,-106.126091,-108.540077,0.552979,0.719482,0.450928,0.610352,0.549316,1.129150,60.000000,124.000000,1.000000
-90.390457,-112.563393,-109.612961,-112.831612,-109.612961,-108.450668,-106.036682,-108.540077,0.554443,0.716553,0.450928,0.640869,0.549316,1.129150,60.000000,125.000000,1.000000
-90.479866,-112.473984,-109.434143,-112.921021,-109.702370,-108.540077,-106.126091,-108.540077,0.554688,0.717529,0.453125,0.732422,0.518799,1.068115,60.000000,126.000000,1.000000
-90.390457,-112.384575,-109.612961,-112.831612,-109.434143,-108.361259,-106.036682,-108.450668,0.556885,0.718506,0.455078,0.823975,0.518799,1.037598,60.000000,127.000000,1.000000
-90.301048,-112.384575,-109.702370,-112.563393,-109.434143,-108.271858,-105.857864,-108.450668,0.554688,0.719238,0.452148,0.885010,0.488281,1.037598,60.000000,128.000000,1.000000
-90.390457,-112.563393,-109.434143,-112.473984,-109.523552,-108.093040,-105.947273,-108.271858,0.553467,0.718262,0.452393,0.762939,0.427246,1.068115,60.000000,129.000000,1.000000
-90.390457,-112.384575,-109.434143,-112.384575,-109.612961,-108.271858,-105.947273,-108.271858,0.553467,0.720459,0.453613,0.671387,0.396728,0.976562,60.000000,130.000000,1.000000
-90.479866,-112.473984,-109.434143,-112.563393,-109.612961,-108.450668,-106.036682,-108.271858,0.552979,0.720215,0.450439,0.793457,0.549316,1.098633,60.000000,131.000000,1.000000
-90.390457,-112.473984,-109.344742,-112.563393,-109.702370,-108.361259,-106.126091,-108.271858,0.552246,0.718750,0.452393,0.640869,0.518799,1.129150,60.000000,132.000000,1.000000
-90.211647,-112.384575,-109.612961,-112.563393,-109.612961,-108.182449,-106.126091,-108.361259,0.550781,0.720703,0.449951,0.701904,0.518799,1.129150,60.000000,133.000000,1.000000
-90.122238,-112.384575,-109.702370,-112.563393,-109.523552,-108.271858,-105.857864,-108.271858,0.552490,0.720947,0.451660,0.732422,0.518799,1.159668,60.000000,134.000000,1.000000
