EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3836.632324,-3837.884033,-3833.681885,-3834.754883,-3846.288330,-3839.672363,-3839.940430,-3835.023193,0.572754,0.702637,0.456299,0.640869,0.305176,1.098633,40.000000,95.000000,1.000000
-3836.811279,-3837.884033,-3833.950195,-3834.397217,-3845.930664,-3839.672363,-3839.493408,-3834.665527,0.571045,0.703613,0.457764,0.671387,0.366211,1.007080,40.000000,96.000000,1.000000
-3836.811279,-3837.526367,-3833.860840,-3834.307861,-3845.841309,-3839.582764,-3839.940430,-3834.754883,0.570557,0.702393,0.456543,0.732422,0.396728,1.098633,40.000000,97.000000,1.000000
-3836.989990,-3837.437012,-3833.681885,-3833.950195,-3846.020264,-3839.582764,-3840.208740,-3834.754883,0.570312,0.702148,0.455322,0.610352,0.396728,1.068115,40.000000,98.000000,1.000000
-3836.989990,-3837.705322,-3833.860840,-3833.771484,-3846.109619,-3839.672363,-3839.851074,-3834.665527,0.570801,0.701172,0.453369,0.579834,0.366211,1.098633,40.000000,99.000000,1.000000
-3836.632324,-3837.705322,-3833.324463,-3834.128906,-3845.483643,-3839.761719,-3839.761719,-3834.754883,0.568848,0.702881,0.456055,0.671387,0.427246,1.037598,40.000000,100.000000,1.000000
-3836.453613,-3837.526367,-3833.413818,-3834.307861,-3845.394287,-3839.493408,-3839.672363,-3834.665527,0.571289,0.702637,0.456543,0.671387,0.488281,1.068115,40.000000,101.000000,1.000000
-3836.453613,-3837.258301,-3833.413818,-3834.128906,-3845.572998,-3839.582764,-3839.761719,-3834.397217,0.571289,0.703613,0.455078,0.701904,0.488281,1.098633,40.000000,102.000000,1.000000
-3836.542969,-3837.347656,-3833.056152,-3834.039551,-3845.572998,-3839.314697,-3839.314697,-3834.754883,0.571533,0.702393,0.455811,0.671387,0.488281,1.190185,40.000000,103.000000,1.000000
-3836.900635,-3837.615967,-3833.413818,-3834.397217,-3845.483643,-3839.135742,-3839.672363,-3835.201904,0.573242,0.703125,0.457275,0.671387,0.396728,1.098633,40.000000,104.000000,1.000000
-3836.542969,-3837.347656,-3833.681885,-3834.307861,-3845.483643,-3839.135742,-3839.672363,-3834.933594,0.571777,0.701660,0.456543,0.732422,0.396728,1.068115,40.000000,105.000000,1.000000
-3836.542969,-3837.258301,-3833.413818,-3834.218506,-3845.483643,-3839.225098,-3839.225098,-3834.486572,0.572266,0.703613,0.455566,0.671387,0.396728,1.007080,40.000000,106.000000,1.000000
-3836.364258,-3837.079346,-3833.056152,-3833.950195,-3845.483643,-3839.046387,-3839.046387,-3834.754883,0.570801,0.703369,0.457764,0.701904,0.457764,1.129150,40.000000,107.000000,1.000000
-3836.811279,-3837.347656,-3832.787842,-3833.860840,-3845.662598,-3839.225098,-3839.135742,-3834.665527,0.569824,0.704102,0.456543,0.732422,0.457764,1.129150,40.000000,108.000000,1.000000
-3836.721924,-3837.079346,-3833.413818,-3833.413818,-3845.394287,-3839.046387,-3839.225098,-3834.486572,0.572021,0.702393,0.455078,0.701904,0.427246,1.190185,40.000000,109.000000,1.000000
